157438	‡7.2.19	
157476	‡7.2.20	
157506	‡7.2.21	
157524	‡7.2.22	
157546	‡7.2.23	
157565	‡7.3.1	
157585	‡7.3.2	
157603	‡7.3.3	
157629	‡7.3.4	
157651	‡7.3.5	
157675	‡7.3.6	
157696	‡7.3.7	
157717	‡7.3.8	
157738	‡7.3.9	
157766	‡7.3.10	
157799	‡7.3.11	
157810	‡7.3.12	
157838	‡7.3.13	
157860	‡7.3.14	
157872	‡7.3.15	
157906	‡7.3.16	
157927	‡7.3.17	
157940	‡7.3.18	
157954	‡7.3.19	
157986	‡7.3.20	
158018	‡7.3.21	
158047	‡7.3.22	
158072	‡7.3.23	
158088	‡7.3.24	
158116	‡7.3.25	
158145	‡7.3.26	
158165	‡7.3.27	
158186	‡7.3.28	
158223	‡7.3.29	
158249	‡7.3.30	
158273	‡7.3.31	
158296	‡7.4.1	
158306	‡7.4.2	
158333	‡7.4.3	
158355	‡7.4.4	
158369	‡7.4.5	
158395	‡7.4.6	
158439	‡7.4.7	
158468	‡7.4.8	
158499	‡7.4.9	
158540	‡7.4.10	
158563	‡7.4.11	
158587	‡7.4.12	
158599	‡7.4.13	
158627	‡7.4.14	
158665	‡7.4.15	
158697	‡7.4.16	
158724	‡7.4.17	
158751	‡7.4.18	
158783	‡7.4.19	
158809	‡7.4.20	
158846	‡7.4.21	
158893	‡7.4.22	
158933	‡7.4.23	
158949	‡7.4.24	
158965	‡7.5.1	
158978	‡7.5.2	
158990	‡7.5.3	
159003	‡7.5.4	
159028	‡7.5.5	
159040	‡7.5.6	
159056	‡7.5.7	
159072	‡7.5.8	
159085	‡7.5.9	
159100	‡7.5.10	
159106	‡7.5.11	
159130	‡7.5.12	
159155	‡7.5.13	
159166	‡7.5.14	
159196	‡7.5.15	
159224	‡7.5.16	
159245	‡7.5.17	
159269	‡7.5.18	
159281	‡7.5.19	
159298	‡7.5.20	
159310	‡7.5.21	
159323	‡7.5.22	
159330	‡7.5.23	
159354	‡7.5.24	
159367	‡7.5.25	
159379	‡7.5.26	
159407	‡7.5.27	
159424	‡7.5.28	
159453	‡7.5.29	
159465	‡7.5.30	
159487	‡7.5.31	
159512	‡7.6.1	
159530	‡7.6.2	
159555	‡7.6.3	
159574	‡7.6.4	
159602	‡7.6.5	
159638	‡7.6.6	
159652	‡7.6.7	
159663	‡7.6.8	
159694	‡7.6.9	
159719	‡7.6.10	
159747	‡7.6.11	
159779	‡7.6.12	
159794	‡7.6.13	
159846	‡7.6.14	
159869	‡7.6.15	
159899	‡7.6.16	
159917	‡7.6.17	
159938	‡7.6.18	
159965	‡7.6.19	
159998	‡7.6.20	
160026	‡7.6.21	
160068	‡7.6.22	
160090	‡7.6.23	
160100	‡7.6.24	
160124	‡7.6.25	
160162	‡7.6.26	
160196	‡7.6.27	
160234	‡7.6.28	
160269	‡7.6.29	
160295	‡7.6.30	
160323	‡7.6.31	
160361	‡7.6.32	
160376	‡7.6.33	
160396	‡7.6.34	
160411	‡7.6.35	
160439	‡7.6.36	
160456	‡7.6.37	
160493	‡7.6.38	
160515	‡7.6.39	
160553	‡7.6.40	
160576	‡7.7.1	
160612	‡7.7.2	
160643	‡7.7.3	
160681	‡7.7.4	
160730	‡7.7.5	
160776	‡7.7.6	
160803	‡7.7.7	
160833	‡7.7.8	
160872	‡7.7.9	
160898	‡7.7.10	
160913	‡7.7.11	
160945	‡7.7.12	
160982	‡7.7.13	
161027	‡7.7.14	
161056	‡7.7.15	
161090	‡7.7.16	
161112	‡7.7.17	
161137	‡7.7.18	
161163	‡7.7.19	
161198	‡7.7.20	
161239	‡7.7.21	
161256	‡7.7.22	
161290	‡7.7.23	
161307	‡7.7.24	
161344	‡7.7.25	
161384	‡7.8.1	
161411	‡7.8.2	
161427	‡7.8.3	
161462	‡7.8.4	
161480	‡7.8.5	
161504	‡7.8.6	
161525	‡7.8.7	
161556	‡7.8.8	
161580	‡7.8.9	
161596	‡7.8.10	
161629	‡7.8.11	
161651	‡7.8.12	
161677	‡7.8.13	
161688	‡7.8.14	
161712	‡7.8.15	
161749	‡7.8.16	
161775	‡7.8.17	
161786	‡7.8.18	
161812	‡7.8.19	
161835	‡7.8.20	
161859	‡7.8.21	
161897	‡7.8.22	
161917	‡7.8.23	
161936	‡7.8.24	
161962	‡7.8.25	
161980	‡7.8.26	
162025	‡7.8.27	
162056	‡7.8.28	
162077	‡7.8.29	
162088	‡7.8.30	
162103	‡7.8.31	
162122	‡7.8.32	
162143	‡7.8.33	
162171	‡7.8.34	
162191	‡7.8.35	
162208	‡7.9.1	
162236	‡7.9.2	
162269	‡7.9.3	
162300	‡7.9.4	
162323	‡7.9.5	
162354	‡7.9.6	
162380	‡7.9.7	
162413	‡7.9.8	
162428	‡7.9.9	
162449	‡7.9.10	
162459	‡7.9.11	
162478	‡7.9.12	
162488	‡7.9.13	
162508	‡7.9.14	
162520	‡7.9.15	
162557	‡7.9.16	
162591	‡7.9.17	
162611	‡7.9.18	
162647	‡7.9.19	
162675	‡7.9.20	
162708	‡7.9.21	
162728	‡7.9.22	
162735	‡7.9.23	
162759	‡7.9.24	
162795	‡7.9.25	
162821	‡7.9.26	
162839	‡7.9.27	
162867	‡7.9.28	
162906	‡7.9.29	
162929	‡7.9.30	
162944	‡7.9.31	
162970	‡7.9.32	
162986	‡7.9.33	
163023	‡7.9.34	
163040	‡7.9.35	
163069	‡7.9.36	
163101	‡7.9.37	
163129	‡7.9.38	
163162	‡7.9.39	
163174	‡7.9.40	
163191	‡7.9.41	
163210	‡7.9.42	
163225	‡7.9.43	
163253	‡7.9.44	
163283	‡7.9.45	
163312	‡7.9.46	
163328	‡7.9.47	
163340	‡7.9.48	
163392	‡7.9.49	
163429	‡7.9.50	
163441	‡7.9.51	
163475	‡7.9.52	
163496	‡7.9.53	
163511	‡7.9.54	
163547	‡7.9.55	
163561	‡7.9.56	
163578	‡7.9.57	
163600	‡7.10.1	
163624	‡7.10.2	
163638	‡7.10.3	
163653	‡7.10.4	
163687	‡7.10.5	
163694	‡7.10.6	
163737	‡7.10.7	
163755	‡7.10.8	
163785	‡7.10.9	
163810	‡7.10.10	
163829	‡7.10.11	
163851	‡7.10.12	
163869	‡7.10.13	
163884	‡7.10.14	
163901	‡7.10.15	
163927	‡7.10.16	
163952	‡7.10.17	
163971	‡7.10.18	
164000	‡7.11.1	
164019	‡7.11.2	
164053	‡7.11.3	
164077	‡7.11.4	
164088	‡7.11.5	
164108	‡7.11.6	
164124	‡7.11.7	
164156	‡7.11.8	
164187	‡7.11.9	
164214	‡7.11.10	
164236	‡7.11.11	
164263	‡7.11.12	
164287	‡7.11.13	
164322	‡7.11.14	
164337	‡7.11.15	
164352	‡7.11.16	
164371	‡7.11.17	
164403	‡7.11.18	
164443	‡7.11.19	
164466	‡7.11.20	
164492	‡7.11.21	
164524	‡7.11.22	
164545	‡7.11.23	
164566	‡7.11.24	
164589	‡7.11.25	
164610	‡7.11.26	
164649	‡7.11.27	
164678	‡7.11.28	
164694	‡7.11.29	
164722	‡7.11.30	
164740	‡7.11.31	
164772	‡7.11.32	
164790	‡7.11.33	
164818	‡7.11.34	
164854	‡7.11.35	
164891	‡7.11.36	
164929	‡7.11.37	
164964	‡7.11.38	
164988	‡7.11.39	
165019	‡7.11.40	
165038	‡7.12.1	
165072	‡7.12.2	
165103	‡7.12.3	
165145	‡7.12.4	
165177	‡7.12.5	
165211	‡7.12.6	
165245	‡7.12.7	
165264	‡7.12.8	
165273	‡7.12.9	
165297	‡7.12.10	
165304	‡7.12.11	
165319	‡7.12.12	
165332	‡7.12.13	
165343	‡7.12.14	
165364	‡7.12.15	
165381	‡7.13.1	
165400	‡7.13.2	
165422	‡7.13.3	
165447	‡7.13.4	
165461	‡7.13.5	
165498	‡7.13.6	
165537	‡7.13.7	
165573	‡7.13.8	
165603	‡7.13.9	
165634	‡7.13.10	
165661	‡7.13.11	
165691	‡7.13.12	
165710	‡7.13.13	
165725	‡7.13.14	
165749	‡7.13.15	
165765	‡7.13.16	
165795	‡7.13.17	
165813	‡7.13.18	
165830	‡7.13.19	
165858	‡7.13.20	
165894	‡7.13.21	
165916	‡7.13.22	
165928	‡7.13.23	
165963	‡7.13.24	
165982	‡7.13.25	
165998	‡7.14.1	
166017	‡7.14.2	
166046	‡7.14.3	
166097	‡7.14.4	
166128	‡7.14.5	
166154	‡7.14.6	
166185	‡7.14.7	
166195	‡7.14.8	
166220	‡7.14.9	
166261	‡7.14.10	
166281	‡7.14.11	
166296	‡7.14.12	
166322	‡7.14.13	
166348	‡7.14.14	
166370	‡7.14.15	
166407	‡7.14.16	
166455	‡7.14.17	
166491	‡7.14.18	
166530	‡7.14.19	
166568	‡7.14.20	
166580	‡7.15.1	
166617	‡7.15.2	
166649	‡7.15.3	
166666	‡7.15.4	
166693	‡7.15.5	
166723	‡7.15.6	
166767	‡7.15.7	
166786	‡7.15.8	
166804	‡7.15.9	
166817	‡7.15.10	
166842	‡7.15.11	
166882	‡7.15.12	
166914	‡7.15.13	
166946	‡7.15.14	
166992	‡7.15.15	
167014	‡7.15.16	
167030	‡7.15.17	
167050	‡7.15.18	
167082	‡7.15.19	
167119	‡7.15.20	
167128	‡7.16.1	
167143	‡7.16.2	
167177	‡7.16.3	
167229	‡7.16.4	
167244	‡7.16.5	
167288	‡7.16.6	
167309	‡7.16.7	
167331	‡7.16.8	
167348	‡7.16.9	
167384	‡7.16.10	
167405	‡7.16.11	
167430	‡7.16.12	
167466	‡7.16.13	
167516	‡7.16.14	
167573	‡7.16.15	
167605	‡7.16.16	
167624	‡7.16.17	
167668	‡7.16.18	
167716	‡7.16.19	
167746	‡7.16.20	
167779	‡7.16.21	
167807	‡7.16.22	
167817	‡7.16.23	
167847	‡7.16.24	
167880	‡7.16.25	
167918	‡7.16.26	
167953	‡7.16.27	
167981	‡7.16.28	
168013	‡7.16.29	
168043	‡7.16.30	
168091	‡7.16.31	
168132	‡7.17.1	
168142	‡7.17.2	
168181	‡7.17.3	
168223	‡7.17.4	
168255	‡7.17.5	
168280	‡7.17.6	
168296	‡7.17.7	
168314	‡7.17.8	
168341	‡7.17.9	
168364	‡7.17.10	
168400	‡7.17.11	
168416	‡7.17.12	
168436	‡7.17.13	
168452	‡7.18.1	
168488	‡7.18.2	
168535	‡7.18.3	
168571	‡7.18.4	
168589	‡7.18.5	
168609	‡7.18.6	
168628	‡7.18.7	
168673	‡7.18.8	
168695	‡7.18.9	
168765	‡7.18.10	
168796	‡7.18.11	
168811	‡7.18.12	
168834	‡7.18.13	
168847	‡7.18.14	
168882	‡7.18.15	
168901	‡7.18.16	
168919	‡7.18.17	
168960	‡7.18.18	
168988	‡7.18.19	
169030	‡7.18.20	
169055	‡7.18.21	
169071	‡7.18.22	
169094	‡7.18.23	
169111	‡7.18.24	
169139	‡7.18.25	
169171	‡7.18.26	
169195	‡7.18.27	
169226	‡7.18.28	
169259	‡7.18.29	
169284	‡7.18.30	
169317	‡7.18.31	
169336	‡7.19.1	
169367	‡7.19.2	
169391	‡7.19.3	
169444	‡7.19.4	
169467	‡7.19.5	
169501	‡7.19.6	
169527	‡7.19.7	
169542	‡7.19.8	
169574	‡7.19.9	
169628	‡7.19.10	
169658	‡7.19.11	
169690	‡7.19.12	
169714	‡7.19.13	
169733	‡7.19.14	
169748	‡7.19.15	
169776	‡7.19.16	
169807	‡7.19.17	
169832	‡7.19.18	
169872	‡7.19.19	
169903	‡7.19.20	
169924	‡7.19.21	
169945	‡7.19.22	
169990	‡7.19.23	
170024	‡7.19.24	
170059	‡7.19.25	
170099	‡7.19.26	
170126	‡7.19.27	
170164	‡7.19.28	
170193	‡7.19.29	
170226	‡7.19.30	
170288	‡7.20.1	
170314	‡7.20.2	
170338	‡7.20.3	
170363	‡7.20.4	
170388	‡7.20.5	
170419	‡7.20.6	
170440	‡7.20.7	
170451	‡7.20.8	
170475	‡7.20.9	
170489	‡7.20.10	
170522	‡7.20.11	
170534	‡7.20.12	
170553	‡7.20.13	
170589	‡7.20.14	
170606	‡7.20.15	
170636	‡7.20.16	
170648	‡7.20.17	
170666	‡7.20.18	
170695	‡7.20.19	
170705	‡7.20.20	
170725	‡7.20.21	
170749	‡7.20.22	
170768	‡7.20.23	
170800	‡7.20.24	
170812	‡7.20.25	
170841	‡7.20.26	
170871	‡7.20.27	
170888	‡7.20.28	
170927	‡7.20.29	
170937	‡7.20.30	
170956	‡7.20.31	
171003	‡7.20.32	
171028	‡7.20.33	
171054	‡7.20.34	
171080	‡7.20.35	
171111	‡7.20.36	
171133	‡7.20.37	
171154	‡7.20.38	
171171	‡7.20.39	
171203	‡7.20.40	
171227	‡7.20.41	
171242	‡7.20.42	
171267	‡7.20.43	
171285	‡7.20.44	
171298	‡7.20.45	
171330	‡7.20.46	
171354	‡7.20.47	
171375	‡7.20.48	
171409	‡7.21.1	
171428	‡7.21.2	
171454	‡7.21.3	
171475	‡7.21.4	
171492	‡7.21.5	
171524	‡7.21.6	
171542	‡7.21.7	
171564	‡7.21.8	
171592	‡7.21.9	
171607	‡7.21.10	
171641	‡7.21.11	
171656	‡7.21.12	
171686	‡7.21.13	
171705	‡7.21.14	
171732	‡7.21.15	
171746	‡7.21.16	
171764	‡7.21.17	
171777	‡7.21.18	
171800	‡7.21.19	
171836	‡7.21.20	
171848	‡7.21.21	
171884	‡7.21.22	
171922	‡7.21.23	
171956	‡7.21.24	
171984	‡7.21.25	
332160	‡88.1.1	
332182	‡88.1.2	
332214	‡88.1.3	
332253	‡88.1.4	
332316	‡88.1.5	
332344	‡88.1.6	
332380	‡88.1.7	
332437	‡88.1.8	
332495	‡88.1.9	
332518	‡88.1.10	
332547	‡88.1.11	
332560	‡88.1.12	
332570	‡88.1.13	
332588	‡88.1.14	
332615	‡88.1.15	
332639	‡88.1.16	
332654	‡88.1.17	
332682	‡88.1.18	
332737	‡88.1.19	
332774	‡88.1.20	
332801	‡88.1.21	
332853	‡88.1.22	
332895	‡88.2.1	
332936	‡88.2.2	
332989	‡88.2.3	
333028	‡88.2.4	
333058	‡88.2.5	
333067	‡88.2.6	
333094	‡88.2.7	
333104	‡88.2.8	
333130	‡88.2.9	
333156	‡88.2.10	
333231	‡88.2.11	
333246	‡88.2.12	
333284	‡88.2.13	
333318	‡88.2.14	
333364	‡88.3.1	
333377	‡88.3.2	
333398	‡88.3.3	
333426	‡88.3.4	
333455	‡88.3.5	
333482	‡88.3.6	
333565	‡88.3.7	
333590	‡88.3.8	
333636	‡88.3.9	
333658	‡88.3.10	
333732	‡88.3.11	
333767	‡88.3.12	
333779	‡88.3.13	
333791	‡88.3.14	
333801	‡88.3.15	
333870	‡88.3.16	
333883	‡88.3.17	
333960	‡88.4.1	
333975	‡88.4.2	
334002	‡88.4.3	
334048	‡88.4.4	
334071	‡88.4.5	
334104	‡88.4.6	
334113	‡88.4.7	
334118	‡88.4.19	
334146	‡88.4.20	
334164	‡88.4.21	
334192	‡88.5.1	
334206	‡88.5.2	
334249	‡88.5.3	
334315	‡88.5.4	
334348	‡88.5.5	
334377	‡88.5.6	
334424	‡88.5.7	
334450	‡88.5.8	
334459	‡88.5.9	
334506	‡88.5.10	
334655	‡88.5.11	
334669	‡88.5.12	
334691	‡88.5.13	
334702	‡88.5.14	
334774	‡88.5.15	
334792	‡88.5.16	
334804	‡88.5.17	
334897	‡88.5.18	
334926	‡88.5.19	
334937	‡88.5.20	
334947	‡88.5.21	
334977	‡88.5.22	
334998	‡88.5.23	
335001	‡88.6.1	
335034	‡88.6.2	
335060	‡88.6.3	
335084	‡88.6.4	
335126	‡88.6.5	
335152	‡88.6.6	
335160	‡88.6.7	
335187	‡88.6.8	
335223	‡88.6.9	
335242	‡88.6.10	
335252	‡88.6.11	
335288	‡88.6.12	
335331	‡88.6.13	
335434	‡88.6.14	
335470	‡88.6.15	
335521	‡88.6.16	
335566	‡88.6.17	
335607	‡88.6.18	
335665	‡88.6.19	
335695	‡88.7.1	
335749	‡88.7.2	
335764	‡88.7.3	
335786	‡88.7.4	
335800	‡88.7.5	
335817	‡88.7.6	
335860	‡88.7.7	
335875	‡88.7.8	
335884	‡88.7.9	
335907	‡88.7.10	
335963	‡88.7.11	
335990	‡88.7.12	
336071	‡88.7.13	
336126	‡88.7.14	
336158	‡88.7.15	
336178	‡88.7.16	
336202	‡88.7.17	
336219	‡88.8.1	
336238	‡88.8.2	
336265	‡88.8.3	
336289	‡88.8.4	
336321	‡88.8.5	
336366	‡88.8.6	
336402	‡88.8.7	
336424	‡88.8.8	
336430	‡88.8.9	
336434	‡88.8.10	
336456	‡88.8.11	
336472	‡88.8.12	
336493	‡88.8.13	
336514	‡88.8.14	
336526	‡88.8.15	
336547	‡88.8.16	
336567	‡88.8.17	
336589	‡88.8.18	
336601	‡88.8.19	
336626	‡88.8.20	
336656	‡88.8.21	
336713	‡88.9.1	
336720	‡88.9.2	
336755	‡88.9.3-4	
336785	‡88.9.5	
336840	‡88.9.6	
336910	‡88.10.1	
336937	‡88.10.2	
336952	‡88.10.3	
336955	‡88.10.4	
336982	‡88.10.5	
336994	‡88.10.6	
337031	‡88.10.7	
337077	‡88.10.8	
337138	‡88.10.9	
337176	‡88.10.10	
337206	‡88.10.11	
337239	‡88.10.12	
337275	‡88.10.13	
337350	‡88.10.14	
337389	‡88.11.1	
337400	‡88.11.2	
337407	‡88.11.3	
337418	‡88.11.4	
337441	‡88.11.5	
337450	‡88.11.6	
337471	‡88.11.7	
337488	‡88.11.8	
337518	‡88.11.9	
337541	‡88.11.10	
337554	‡88.11.11	
337589	‡88.11.12	
337601	‡88.11.13	
337620	‡88.11.14	
337668	‡88.11.15	
337714	‡88.11.16	
337766	‡88.11.17	
337823	‡88.11.18	
337836	‡88.11.19	
337847	‡88.12.1	
337878	‡88.12.2	
337899	‡88.12.3	
337921	‡88.12.4	
337935	‡88.12.5	
337954	‡88.12.6	
337997	‡88.12.7	
338018	‡88.12.8	
338038	‡88.12.9	
338052	‡88.12.10	
338062	‡88.12.11	
338091	‡88.12.12	
338114	‡88.12.13	
338136	‡88.12.14	
338149	‡88.12.15	
338164	‡88.12.16	
338175	‡88.12.17	
338189	‡88.12.18	
338214	‡88.12.19	
338225	‡88.12.20	
338251	‡88.12.21	
338258	‡88.12.22	
338279	‡88.13.1	
338281	‡88.13.2	
338321	‡88.13.3	
338335	‡88.13.4	
338368	‡88.13.5	
338387	‡88.13.6	
338420	‡88.13.7	
338447	‡88.13.11	
338456	‡88.13.12	
338476	‡88.13.13	
338531	‡88.13.14	
338570	‡88.13.15	
338600	‡88.13.16	
338637	‡88.13.17	
338701	‡88.13.18	
338732	‡88.14.1	
338739	‡88.14.2	
338784	‡88.14.3	
338801	‡88.14.4	
338932	‡88.14.5	
338997	‡88.14.6	
339033	‡88.14.7	
339088	‡88.14.8-9	
339181	‡88.14.10	
339248	‡88.14.11	
339278	‡88.14.12	
339309	‡88.14.13	
339330	‡88.14.14	
339337	‡88.14.15	
599663	‡73.1.1	
599680	‡73.1.2	
599693	‡73.1.3	
599717	‡73.1.4	
599735	‡73.1.5	
599770	‡73.1.6	
599792	‡73.1.7	
599814	‡73.1.8	
599850	‡73.1.9	
599870	‡73.1.10	
599881	‡73.1.11	
599929	‡73.1.12	
599947	‡73.1.13	
599960	‡73.1.14	
599992	‡73.1.15	
600014	‡73.1.16	
600024	‡73.1.17	
600037	‡73.1.18	
600064	‡73.1.19	
600088	‡73.1.20	
600100	‡73.1.21	
600130	‡73.1.22	
600149	‡73.1.23	
600158	‡73.1.24	
600176	‡73.1.25	
600203	‡73.1.26	
600209	‡73.1.27	
600243	‡73.1.28	
600273	‡73.1.29	
600292	‡73.1.30	
600306	‡73.1.31	
600320	‡73.1.32	
600346	‡73.1.33	
600371	‡73.1.34	
600391	‡73.1.35	
600403	‡73.1.36	
600431	‡73.1.37	
600445	‡73.1.38	
600459	‡73.1.39	
600476	‡73.1.40	
600498	‡73.1.41	
600516	‡73.1.42	
611315	‡27.1.1	
611332	‡27.1.2	
611371	‡27.1.3	
611397	‡27.1.4	
611438	‡27.1.5	
611472	‡27.1.6	
611487	‡27.1.7	
611508	‡27.1.8	
611539	‡27.1.9	
611553	‡27.1.10	
611594	‡27.1.11	
611608	‡27.1.12	
611626	‡27.1.13	
611653	‡27.1.14	
611661	‡27.1.15	
611686	‡27.1.16	
611703	‡27.1.17	
611730	‡27.1.18	
611749	‡27.1.19	
611774	‡27.1.20	
611804	‡27.1.21	
611813	‡27.2.1	
611836	‡27.2.2	
611866	‡27.2.3	
611881	‡27.2.4	
611904	‡27.2.5	
611934	‡27.2.6	
611962	‡27.2.7	
611979	‡27.2.8	
612000	‡27.2.9	
612035	‡27.2.10	
612070	‡27.2.11	
612099	‡27.2.12	
612113	‡27.2.13	
612129	‡27.2.14	
612147	‡27.2.15	
612168	‡27.2.16	
612186	‡27.2.17	
612208	‡27.2.18	
612234	‡27.2.19	
612250	‡27.2.20	
612274	‡27.2.21	
612293	‡27.2.22	
612309	‡27.2.23	
612339	‡27.2.24	
612372	‡27.2.25	
612400	‡27.2.26	
612424	‡27.2.27	
612447	‡27.2.28	
612482	‡27.2.29	
612506	‡27.2.30	
612539	‡27.2.31	
612564	‡27.2.32	
612587	‡27.2.33	
612599	‡27.2.34	
612624	‡27.2.35	
612672	‡27.2.36	
612684	‡27.2.37	
612700	‡27.2.38	
612731	‡27.2.39	
612751	‡27.2.40	
612772	‡27.2.41	
612808	‡27.2.42	
612832	‡27.2.43	
612859	‡27.2.44	
612898	‡27.2.45	
612941	‡27.2.46	
612959	‡27.2.47	
612988	‡27.2.48	
613016	‡27.2.49	
613042	‡27.3.1	
613067	‡27.3.2	
613102	‡27.3.3	
613138	‡27.3.4	
613149	‡27.3.5	
613181	‡27.3.6	
613198	‡27.3.7	
613237	‡27.3.8	
613245	‡27.3.9	
613253	‡27.3.10	
613279	‡27.3.11	
613295	‡27.3.12	
613332	‡27.3.13	
613350	‡27.3.14	
613375	‡27.3.15	
613433	‡27.3.16	
613452	‡27.3.17	
613476	‡27.3.18	
613498	‡27.3.19	
613525	‡27.3.20	
613544	‡27.3.21	
613570	‡27.3.22	
613582	‡27.3.23	
613600	‡27.3.24	
613613	‡27.3.25	
613628	‡27.3.26	
613646	‡27.3.27	
613671	‡27.3.28	
613703	‡27.3.29	
613720	‡27.3.30	
613731	‡27.3.31	
613745	‡27.3.32	
613763	‡27.3.33	
613782	‡27.3.34	
613798	‡27.3.35	
613823	‡27.3.36	
613847	‡27.3.37	
613866	‡27.3.38	
613895	‡27.3.39	
613915	‡27.3.40	
613934	‡27.3.41	
613951	‡27.3.42	
613966	‡27.3.43	
613980	‡27.3.44	
614001	‡27.3.45	
614015	‡27.3.46	
614034	‡27.3.47	
614045	‡27.3.48	
614056	‡27.3.49	
614078	‡27.3.50	
614102	‡27.3.51	
614120	‡27.3.52	
614151	‡27.3.53	
614167	‡27.3.55	
614182	‡27.3.54	
614196	‡27.3.56	
614210	‡27.3.57	
614224	‡27.3.59	
614235	‡27.3.58	
614247	‡27.3.60	
614263	‡27.3.61	
614276	‡27.3.62	
614289	‡27.3.63	
614302	‡27.3.64	
614316	‡27.3.65	
614329	‡27.3.66	
614342	‡27.3.67	
614355	‡27.3.68	
614368	‡27.3.71	
614381	‡27.3.72	
614394	‡27.3.69	
614407	‡27.3.70	
614420	‡27.3.73	
614433	‡27.3.74	
614445	‡27.3.75	
614458	‡27.3.76	
614474	‡27.3.78	
614487	‡27.3.77	
614499	‡27.3.79	
614517	‡27.3.80	
614532	‡27.3.81	
614548	‡27.3.82	
614562	‡27.3.83	
614573	‡27.3.84	
614585	‡27.3.85	
614597	‡27.3.86	
614611	‡27.3.87	
614626	‡27.3.88	
614664	‡27.3.89	
614676	‡27.3.90	
614696	‡27.3.91	
614727	‡27.3.92	
614757	‡27.3.93	
614792	‡27.3.94	
614840	‡27.3.95	
614891	‡27.3.96	
614927	‡27.3.97	
614952	‡27.4.1	
614970	‡27.4.2	
614988	‡27.4.3	
615005	‡27.4.4	
615015	‡27.4.5	
615034	‡27.4.6	
615054	‡27.4.7	
615075	‡27.4.8	
615102	‡27.4.9	
615135	‡27.4.10	
615152	‡27.4.11	
