4141	†10.8.12	
4159	†10.8.13	
4203	†10.8.14	
4217	†10.8.15	
4225	†10.8.16	
4246	†10.8.17	
4278	†10.8.18	
4297	†10.8.19	
4322	†10.8.20	
4349	†10.8.21	
4396	†10.8.22	
4415	†10.9.1	
4438	†10.9.2	
4478	†10.9.3	
4495	†10.9.4	
4502	†10.9.5	
4528	†10.9.6	
4544	†10.9.7	
4557	†10.9.8	
4570	†10.9.9	
4583	†10.9.10	
4611	†10.9.11	
4640	†10.9.12	
4673	†10.9.13	
4691	†10.9.14	
4708	†10.9.15	
4741	†10.9.16	
4772	†10.9.17	
4798	†10.9.18	
4815	†10.9.19	
4828	†10.9.20	
4837	†10.9.21	
4850	†10.9.22	
4869	†10.9.23	
4905	†10.9.24	
4921	†10.9.25	
4931	†10.9.26	
4944	†10.9.27	
4961	†10.9.28	
4970	†10.9.29	
4981	†10.10.1	
4998	†10.10.2	
5015	†10.10.3	
5023	†10.10.4	
5031	†10.10.5	
5053	†10.10.6	
5062	†10.10.7	
5080	†10.10.8	
5092	†10.10.9	
5109	†10.10.10	
5126	†10.10.11	
5143	†10.10.12	
5158	†10.10.13	
5172	†10.10.14	
5185	†10.10.15	
5194	†10.10.16	
5203	†10.10.17	
5212	†10.10.18	
5229	†10.10.19	
5253	†10.10.20	
5272	†10.10.21	
5287	†10.10.22	
5300	†10.10.23	
5310	†10.10.24	
5325	†10.10.25	
5349	†10.10.26	
5361	†10.10.27	
5367	†10.10.28	
5371	†10.10.29	
5381	†10.10.30	
5394	†10.10.31	
5413	†10.10.32	
5437	†10.11.1	
5448	†10.11.2	
5464	†10.11.3	
5489	†10.11.4	
5516	†10.11.5	
5531	†10.11.6	
5556	†10.11.7	
5572	†10.11.8	
5590	†10.11.9	
5618	†10.11.10	
5636	†10.11.11	
5654	†10.11.12	
5665	†10.11.13	
5713	†10.11.14	
5723	†10.11.15	
5742	†10.11.16	
5753	†10.11.17	
5772	†10.11.18	
5782	†10.11.19	
5801	†10.11.20	
5812	†10.11.21	
5831	†10.11.22	
5841	†10.11.23	
5859	†10.11.24	
5869	†10.11.25	
5889	†10.11.26	
5904	†10.11.27	
5924	†10.11.28	
5942	†10.11.29	
5967	†10.11.30	
5974	†10.11.31	
6021	†10.11.32	
6036	†10.12.1	
6065	†10.12.2	
6082	†10.12.3	
6101	†10.12.4	
6123	†10.12.5	
6162	†10.12.6	
6187	†10.12.7	
6211	†10.12.8	
6245	†10.12.9	
6254	†10.12.10	
6274	†10.12.11	
6294	†10.12.12	
6313	†10.12.13	
6333	†10.12.14	
6349	†10.12.15	
6367	†10.12.16	
6388	†10.12.17	
6407	†10.12.18	
6425	†10.12.19	
6448	†10.12.20	
6469	†10.13.1	
6490	†10.13.2	
6500	†10.13.3	
6526	†10.13.4	
6543	†10.13.5	
6555	†10.13.6	
6574	†10.13.7	
6604	†10.13.8	
6634	†10.13.9	
6660	†10.13.10	
6698	†10.13.11	
6719	†10.13.12	
6736	†10.13.13	
6749	†10.13.14	
6782	†10.13.15	
6799	†10.13.16	
6822	†10.13.17	
6839	†10.13.18	
6858	†10.14.1	
6878	†10.14.2	
6903	†10.14.3	
6916	†10.14.4	
6926	†10.14.5	
6960	†10.14.6	
6978	†10.14.7	
7002	†10.14.8	
7031	†10.14.9	
7053	†10.14.10	
7078	†10.14.11	
7094	†10.14.12	
7114	†10.14.13	
7144	†10.14.14	
7168	†10.14.15	
7192	†10.14.16	
7214	†10.14.17	
7246	†10.14.18	
7261	†10.14.19	
7280	†10.14.20	
7299	†10.14.21	
7314	†10.14.22	
7336	†10.14.23	
7355	†10.14.24	
7375	†10.15.1	
7400	†10.15.2	
7421	†10.15.3	
7435	†10.15.4	
7455	†10.15.5	
7482	†10.15.6	
7492	†10.15.7	
7512	†10.15.8	
7522	†10.15.9	
7539	†10.15.10	
7558	†10.15.11	
7571	†10.15.12	
7586	†10.15.13	
7613	†10.15.14	
7629	†10.15.15	
7642	†10.15.16	
7657	†10.15.17	
7680	†10.15.18	
7708	†10.15.19	
7716	†10.15.20	
7725	†10.15.21	
7740	†10.16.1	
7756	†10.16.2	
7784	†10.16.3	
7814	†10.16.4	
7832	†10.16.5	
7866	†10.16.6	
7895	†10.16.7	
7915	†10.16.8	
7939	†10.16.9	
7956	†10.16.10	
7973	†10.16.11	
7999	†10.16.12	
8022	†10.16.13	
8046	†10.16.14	
8063	†10.16.15	
8082	†10.16.16	
8095	†10.17.1	
8120	†10.17.2	
8136	†10.17.3	
8148	†10.17.4	
8161	†10.17.5	
8181	†10.17.6	
8196	†10.17.7	
8231	†10.17.8	
8255	†10.17.9	
8278	†10.17.10	
8305	†10.17.11	
8322	†10.17.12	
8353	†10.17.13	
8375	†10.17.14	
8403	†10.17.15	
8425	†10.17.16	
8447	†10.17.17	
8472	†10.17.18	
8483	†10.17.19	
8520	†10.17.20	
8545	†10.17.21	
8565	†10.17.22	
8576	†10.17.23	
8618	†10.17.24	
8631	†10.17.25	
8647	†10.17.26	
8660	†10.17.27	
8678	†10.18.1	
8697	†10.18.2	
8727	†10.18.3	
8741	†10.18.4	
8754	†10.18.5	
8780	†10.18.6	
8800	†10.18.7	
8821	†10.18.8	
8843	†10.18.9	
8860	†10.18.10	
8890	†10.18.11	
8903	†10.18.12	
8921	†10.18.13	
8940	†10.18.14	
8960	†10.18.15	
8973	†10.18.16	
8991	†10.18.17	
9006	†10.18.18	
9024	†10.18.19	
9057	†10.18.20	
9071	†10.18.21	
9089	†10.18.22	
9103	†10.18.23	
9119	†10.18.24	
9141	†10.18.25	
9169	†10.18.26	
9187	†10.18.27	
9203	†10.18.28	
9227	†10.18.29	
9248	†10.18.30	
9269	†10.18.31	
9290	†10.18.32	
9312	†10.18.33	
9327	†10.19.1	
9356	†10.19.2	
9389	†10.19.3	
9412	†10.19.4	
9433	†10.19.5	
9458	†10.19.6	
9472	†10.19.7	
9480	†10.19.8	
9518	†10.19.9	
9548	†10.19.10	
9568	†10.19.11	
9589	†10.19.12	
9618	†10.19.13	
9637	†10.19.14	
9672	†10.19.15	
9703	†10.19.16	
9730	†10.19.17	
9760	†10.19.18	
9767	†10.19.19	
9804	†10.19.20	
9826	†10.19.21	
9847	†10.19.22	
9871	†10.19.23	
9882	†10.19.24	
9897	†10.19.25	
9920	†10.19.26	
9932	†10.19.27	
9944	†10.19.28	
9969	†10.19.29	
10005	†10.19.30	
10040	†10.19.31	
10066	†10.19.32	
10084	†10.19.33	
10115	†10.19.34	
10152	†10.19.35	
10181	†10.19.36	
10191	†10.19.37	
10214	†10.19.38	
10237	†10.20.1	
10258	†10.20.2	
10295	†10.20.3	
10320	†10.20.4	
10333	†10.20.5	
10356	†10.20.6	
10388	†10.20.7	
10416	†10.20.8	
10443	†10.20.9	
10477	†10.20.10	
10486	†10.20.11	
10506	†10.20.12	
10523	†10.20.13	
10558	†10.20.14	
10581	†10.20.15	
10597	†10.20.16	
10624	†10.20.17	
10646	†10.20.18	
10663	†10.21.1	
10677	†10.21.2	
10694	†10.21.3	
10710	†10.21.4	
10723	†10.21.5	
10735	†10.21.6	
10748	†10.21.7	
10765	†10.21.8	
10783	†10.21.9	
10801	†10.21.10	
10826	†10.21.11	
10838	†10.21.12	
10874	†10.21.13	
10890	†10.21.14	
10925	†10.21.15	
10939	†10.21.16	
10967	†10.21.17	
11012	†10.21.18	
11028	†10.21.19	
11051	†10.21.20	
11068	†10.21.21	
11084	†10.21.22	
11117	†10.21.23	
11153	†10.21.24	
11158	†10.21.25	
11174	†10.21.26	
11195	†10.21.27	
11209	†10.21.28	
11216	†10.21.29	
11232	†10.21.30	
11254	†10.21.31	
11268	†10.21.32	
11298	†10.21.33	
11315	†10.21.34	
11325	†10.22.1	
11347	†10.22.2	
11380	†10.22.3	
11417	†10.22.4	
11430	†10.22.5	
11454	†10.22.6	
11482	†10.22.7	
11512	†10.22.8	
11527	†10.22.9	
11559	†10.22.10	
11572	†10.22.11	
11590	†10.22.12	
11622	†10.22.13	
11656	†10.22.14	
11674	†10.22.15	
11684	†10.22.16	
11706	†10.22.17	
11741	†10.22.18	
11758	†10.22.19	
11782	†10.22.20	
11803	†10.22.21	
11816	†10.22.22	
11831	†10.22.23	
11847	†10.22.24	
11868	†10.23.1	
11877	†10.23.2	
11901	†10.23.3	
11914	†10.23.4	
11935	†10.23.5	
11943	†10.23.6	
11979	†10.23.7	
11990	†10.23.8	
12019	†10.23.9	
12047	†10.23.10	
12075	†10.23.11	
12103	†10.23.12	
12111	†10.23.13	
12141	†10.23.14	
12147	†10.23.15	
12169	†10.23.16	
12194	†10.23.17	
12234	†10.23.18	
12249	†10.23.19	
12275	†10.23.20	
12295	†10.24.1	
12308	†10.24.2	
12332	†10.24.3	
12364	†10.24.4	
12385	†10.24.5	
12414	†10.24.6	
12427	†10.24.7	
12483	†10.24.8	
12509	†10.24.9	
12530	†10.24.10	
12562	†10.24.11	
12581	†10.24.12	
12602	†10.24.13	
12620	†10.24.14	
12664	†10.24.15	
12696	†10.24.16	
12720	†10.24.17	
12737	†10.24.18	
12755	†10.24.19	
12769	†10.24.20	
12790	†10.24.21	
12807	†10.24.22	
12834	†10.24.23	
12853	†10.24.24	
12866	†10.24.25	
12880	†10.24.26	
12886	†10.24.27	
12919	†10.24.28	
12934	†10.24.29	
12952	†10.24.30	
12995	†10.24.31	
13015	†10.24.32	
13047	†10.24.33	
13067	†10.24.34	
13073	†10.24.35	
13097	†10.24.36	
13120	†10.24.37	
13146	†10.24.38	
13167	†10.24.39	
13179	†10.24.40	
13216	†10.24.41	
13242	†10.24.42	
13268	†10.24.43	
13302	†10.24.44	
13334	†10.24.45	
13365	†10.24.46	
13389	†10.24.47	
13422	†10.24.48	
13452	†10.24.49	
13477	†10.24.50	
13496	†10.24.51	
13513	†10.24.52	
13530	†10.24.53	
13552	†10.24.54	
13578	†10.24.55	
13598	†10.24.56	
13620	†10.24.57	
13631	†10.24.58	
13646	†10.24.59	
13665	†10.24.60	
13690	†10.24.61	
13713	†10.24.62	
13733	†10.24.63	
13750	†10.24.64	
13763	†10.24.65	
13795	†10.24.66	
13806	†10.24.67	
13834	†10.25.1	
13842	†10.25.2	
13862	†10.25.3	
13886	†10.25.4	
13903	†10.25.5	
13914	†10.25.6	
13939	†10.25.7	
13952	†10.25.8	
13969	†10.25.9	
13995	†10.25.10	
14015	†10.25.11	
14036	†10.25.12	
14052	†10.25.13	
14073	†10.25.14	
14079	†10.25.15	
14089	†10.25.16	
14113	†10.25.17	
14133	†10.25.18	
14155	†10.25.19	
14167	†10.25.20	
14189	†10.25.21	
14214	†10.25.22	
14236	†10.25.23	
14265	†10.25.24	
14280	†10.25.25	
14297	†10.25.26	
14327	†10.25.27	
14345	†10.25.28	
14361	†10.25.29	
14372	†10.25.30	
14394	†10.25.31	
14406	†10.25.32	
14420	†10.25.33	
14437	†10.25.34	
14458	†10.26.1	
14485	†10.26.2	
14504	†10.26.3	
14539	†10.26.4	
14569	†10.26.5	
14596	†10.26.6	
14601	†10.26.7	
14638	†10.26.8	
14660	†10.26.9	
14689	†10.26.10	
14712	†10.26.11	
14733	†10.26.12	
14752	†10.26.13	
14765	†10.26.14	
14781	†10.26.15	
14806	†10.26.16	
14819	†10.26.17	
14832	†10.26.18	
14873	†10.26.19	
14888	†10.26.20	
14912	†10.26.21	
14930	†10.26.22	
14959	†10.26.23	
14967	†10.26.24	
15004	†10.26.25	
15026	†10.26.26	
15045	†10.26.27	
15063	†10.26.28	
15088	†10.26.29	
15115	†10.26.30	
15123	†10.26.31	
15142	†10.26.32	
15165	†10.26.33	
15180	†10.26.34	
15201	†10.26.35	
15209	†10.27.1	
15239	†10.27.2	
15251	†10.27.3	
15272	†10.27.4	
15293	†10.27.5	
15314	†10.27.6	
15337	†10.27.7	
15354	†10.27.8	
15363	†10.27.9	
15385	†10.27.10	
15402	†10.27.11	
15421	†10.27.12	
15441	†10.27.13	
15461	†10.27.14	
15479	†10.27.15	
15506	†10.27.16	
15523	†10.27.17	
15539	†10.27.18	
15556	†10.27.19	
15584	†10.27.20	
15608	†10.27.21	
15628	†10.27.22	
15651	†10.27.23	
15671	†10.27.24	
15683	†10.27.25	
15711	†10.27.26	
15724	†10.27.27	
15752	†10.27.28	
15773	†10.27.29	
15804	†10.27.30	
15835	†10.27.31	
15866	†10.27.32	
15887	†10.27.33	
15918	†10.27.34	
15941	†10.27.35	
15954	†10.27.36	
15990	†10.27.37	
16019	†10.27.38	
16044	†10.27.39	
16069	†10.27.40	
16094	†10.27.41	
16128	†10.27.42	
16161	†10.27.43	
16181	†10.27.44	
16192	†10.27.45	
16219	†10.27.46	
16248	†10.28.1	
16266	†10.28.2	
16294	†10.28.3	
16311	†10.28.4	
16339	†10.28.5	
16364	†10.28.6	
16397	†10.28.7	
16412	†10.28.8	
16426	†10.28.9	
16447	†10.28.10	
16459	†10.28.11	
16487	†10.28.12	
16513	†10.28.13	
16550	†10.28.14	
16587	†10.28.15	
16621	†10.28.16	
16641	†10.28.17	
16663	†10.28.18	
16689	†10.28.19	
16707	†10.28.20	
16737	†10.28.21	
16754	†10.28.22	
16775	†10.29.1	
16798	†10.29.2	
16832	†10.29.3	
16864	†10.29.4	
16878	†10.29.5	
16890	†10.29.6	
16908	†10.29.7	
16925	†10.29.8	
16949	†10.29.9	
16973	†10.29.10	
17015	†10.29.11	
17026	†10.29.12	
17051	†10.29.13	
17087	†10.29.14	
17108	†10.29.15	
17129	†10.29.16	
17143	†10.29.17	
17157	†10.29.18	
17175	†10.29.19	
17193	†10.29.20	
17212	†10.29.21	
17230	†10.29.22	
17241	†10.29.23	
17260	†10.29.24	
17273	†10.29.25	
17300	†10.29.26	
17317	†10.29.27	
17338	†10.29.28	
17357	†10.29.29	
17370	†10.29.30	
17386	†10.29.31	
17400	†10.29.32	
17427	†10.29.33	
17455	†10.29.34	
17485	†10.29.35	
17508	†10.30.1	
17534	†10.30.2	
17552	†10.30.3	
17576	†10.30.4	
17590	†10.30.5	
17601	†10.30.6	
17624	†10.30.7	
17637	†10.30.8	
17657	†10.30.9	
17676	†10.30.10	
17692	†10.30.11	
17703	†10.30.12	
17716	†10.30.13	
17732	†10.30.14	
17766	†10.30.15	
17802	†10.30.16	
17836	†10.30.17	
17848	†10.30.18	
17875	†10.30.19	
17885	†10.30.20	
17914	†10.30.21	
17925	†10.30.22	
17941	†10.30.23	
17956	†10.30.24	
17969	†10.30.25	
17993	†10.30.26	
18014	†10.30.27	
18033	†10.30.28	
18041	†10.30.29	
18057	†10.30.30	
18084	†10.30.31	
18112	†10.30.32	
18138	†10.30.33	
18176	†10.30.34	
18185	†10.30.35	
18229	†10.30.36	
18249	†10.30.37	
18279	†10.30.38	
18307	†10.30.39	
18323	†10.30.40	
18355	†10.30.41	
18383	†10.30.42	
18402	†10.30.43	
18423	†10.31.1	
18450	†10.31.2	
18468	†10.31.3	
18489	†10.31.4	
18502	†10.31.5	
18531	†10.31.6	
18545	†10.31.7	
18567	†10.31.8	
18595	†10.31.9	
18609	†10.31.10	
18644	†10.31.11	
18659	†10.31.12	
18691	†10.31.13	
18732	†10.31.14	
18752	†10.31.15	
18767	†10.31.16	
18794	†10.31.17	
18808	†10.31.18	
18837	†10.31.19	
18852	†10.31.20	
18864	†10.31.21	
18881	†10.31.22	
18892	†10.31.23	
18914	†10.31.24	
18936	†10.31.25	
18960	†10.31.26	
18982	†10.31.27	
18997	†10.31.28	
19011	†10.31.29	
19037	†10.31.30	
19056	†10.31.31	
19075	†10.31.32	
19118	†10.31.33	
19156	†10.31.34	
19172	†10.31.35	
19206	†10.31.36	
19232	†10.31.37	
19265	†10.31.38	
19288	†10.31.39	
19301	†10.31.40	
19319	†10.31.41	
19353	†10.31.42	
19388	†10.31.43	
19429	†10.31.44	
19463	†10.31.45	
19470	†10.31.46	
19506	†10.31.47	
19519	†10.31.48	
19556	†10.31.49	
19575	†10.31.50	
19592	†10.31.52	
19614	†10.31.53	
19635	†10.31.54	
19656	†10.32.1	
19680	†10.32.2	
19700	†10.32.3	
19717	†10.32.4	
19734	†10.32.5	
19758	†10.32.6	
19785	†10.32.7	
19810	†10.32.8	
19832	†10.32.9	
19852	†10.32.10	
19883	†10.32.11	
19912	†10.32.12	
19932	†10.32.13	
19955	†10.32.14	
19972	†10.32.15	
19980	†10.32.16	
19996	†10.32.17	
20022	†10.32.18	
20049	†10.32.19	
20065	†10.32.20	
20095	†10.32.21	
20130	†10.32.22	
20146	†10.32.23	
20170	†10.32.24	
20182	†10.32.25	
20193	†10.32.26	
20220	†10.32.27	
20240	†10.32.28	
20252	†10.32.29	
20276	†10.32.30	
20299	†10.32.31	
20320	†10.32.32	
20337	†10.32.33	
20371	†10.33.1	
20400	†10.33.2	
20423	†10.33.3	
20440	†10.33.4	
20459	†10.33.5	
20485	†10.33.6	
20495	†10.33.7	
20513	†10.33.8	
20537	†10.33.9	
20548	†10.33.10	
20578	†10.33.11	
20599	†10.33.12	
20605	†10.33.13	
20635	†10.33.14	
20670	†10.33.15	
20695	†10.33.16	
20708	†10.33.17	
20733	†10.33.18	
20757	†10.33.19	
20775	†10.33.20	
20784	†10.34.1	
20799	†10.34.2	
20821	†10.34.3	
20841	†10.34.4	
20857	†10.34.5	
20888	†10.34.6	
20898	†10.34.7	
20931	†10.34.8	
20951	†10.34.9	
20966	†10.34.10	
20986	†10.34.11	
21007	†10.34.12	
21025	†10.34.13	
21048	†10.34.14	
21078	†10.34.15	
21098	†10.34.16	
21121	†10.34.17	
21133	†10.34.18	
21145	†10.34.19	
21172	†10.34.20	
21195	†10.34.21	
21228	†10.34.22	
21253	†10.34.23	
21276	†10.34.24	
21301	†10.34.25	
21338	†10.34.26	
21361	†10.34.27	
21380	†10.34.28	
21405	†10.34.29	
21434	†10.34.30	
21478	†10.34.31	
21488	†10.35.1	
21522	†10.35.2	
21551	†10.35.3	
21580	†10.35.4	
21619	†10.35.5	
21641	†10.35.6	
21663	†10.35.7	
21690	†10.35.8	
21709	†10.35.9	
21728	†10.35.10	
21747	†10.35.11	
21773	†10.35.12	
21796	†10.35.13	
21809	†10.35.14	
21832	†10.35.15	
21848	†10.35.16	
21877	†10.35.17	
21895	†10.35.18	
21918	†10.35.19	
21930	†10.35.20	
21947	†10.35.22	
21981	†10.35.23	
21991	†10.35.24	
21997	†10.35.25	
22005	†10.35.26	
22023	†10.35.27	
22048	†10.35.28	
22058	†10.35.29	
22080	†10.36.1	
22088	†10.36.2	
22114	†10.36.3	
22121	†10.36.4	
22133	†10.36.5	
22153	†10.36.6	
22201	†10.36.7	
22226	†10.36.8	
22237	†10.36.9	
22248	†10.36.10	
22266	†10.36.11	
22276	†10.36.12	
22295	†10.36.13	
22310	†10.36.14	
22334	†10.36.15	
22350	†10.36.16	
22365	†10.36.17	
22390	†10.36.18	
22405	†10.36.19	
22416	†10.36.20	
22430	†10.36.21	
22447	†10.36.22	
22458	†10.36.23	
22470	†10.36.24	
22496	†10.36.25	
22505	†10.36.26	
22516	†10.36.27	
22527	†10.36.28	
22534	†10.36.29	
22545	†10.36.30	
22561	†10.36.31	
22575	†10.36.32	
22589	†10.36.33	
22601	†10.36.34	
22613	†10.36.35	
22636	†10.36.36	
22646	†10.36.37	
22659	†10.36.38	
22669	†10.36.39	
22697	†10.36.40	
22725	†10.36.41	
22731	†10.36.42	
22737	†10.36.43	
22757	†10.37.1	
22771	†10.37.2	
22814	†10.37.3	
22834	†10.37.4	
22858	†10.37.5	
22867	†10.37.6	
22876	†10.37.7	
22900	†10.37.8	
22928	†10.37.9	
22959	†10.37.10	
22993	†10.37.11	
23006	†10.37.12	
23019	†10.37.13	
23041	†10.37.14	
23070	†10.37.15	
23086	†10.37.16	
23097	†10.37.17	
23123	†10.37.18	
23138	†10.37.19	
23150	†10.37.20	
23175	†10.37.21	
23191	†10.37.22	
23226	†10.37.23	
23245	†10.37.24	
23259	†10.37.25	
23290	†10.37.26	
23309	†10.37.27	
23335	†10.37.28	
23366	†10.37.29	
23385	†10.37.30	
23402	†10.37.31	
23417	†10.37.32	
23441	†10.37.33	
23459	†10.37.34	
23479	†10.37.35	
23512	†10.37.36	
23526	†10.38.1	
23548	†10.38.2	
23565	†10.38.3	
23575	†10.38.4	
23586	†10.38.5	
23605	†10.38.6	
23616	†10.38.7	
23629	†10.38.8	
23650	†10.38.9	
23679	†10.38.10	
23692	†10.38.11	
23734	†10.38.12	
23764	†10.38.13	
23782	†10.38.14	
23818	†10.38.15	
23835	†10.38.16	
23867	†10.38.17	
23888	†10.38.18	
23926	†10.38.19	
23942	†10.38.20	
23966	†10.38.21	
23991	†10.38.22	
24011	†10.38.23	
24029	†10.38.24	
24056	†10.38.25	
24088	†10.38.26	
24113	†10.38.27	
24125	†10.38.28	
24150	†10.38.29	
24175	†10.38.30	
24197	†10.39.1	
24219	†10.39.2	
24238	†10.39.3	
24257	†10.39.4	
24284	†10.39.5	
24325	†10.39.6	
24358	†10.39.7	
24381	†10.39.8	
24415	†10.39.9	
24450	†10.39.10	
24468	†10.39.11	
24490	†10.39.12	
24512	†10.39.13	
24530	†10.39.14	
24559	†10.39.15	
24581	†10.39.16	
24595	†10.39.17	
24622	†10.39.18	
24643	†10.39.19	
24669	†10.39.20	
24693	†10.39.21	
24709	†10.39.22	
24731	†10.39.23	
24764	†10.40.1	
24784	†10.40.2	
24799	†10.40.3	
24817	†10.40.4	
24833	†10.40.5	
24861	†10.40.6	
24874	†10.40.7	
24898	†10.40.8	
24925	†10.40.9	
24944	†10.40.10	
24959	†10.40.11	
24985	†10.40.12	
24999	†10.40.13	
25033	†10.40.14	
25059	†10.40.15	
25077	†10.40.16	
25101	†10.40.17	
25133	†10.40.18	
25148	†10.40.19	
25174	†10.40.20	
25208	†10.40.21	
25224	†10.40.22	
25232	†10.40.23	
25242	†10.41.1	
25256	†10.41.2	
25277	†10.41.3	
25304	†10.41.4	
25328	†10.41.5	
25343	†10.41.6	
25353	†10.41.7	
25376	†10.41.8	
25410	†10.41.9	
25422	†10.41.10	
25442	†10.41.11	
25458	†10.41.12	
25474	†10.41.13	
25492	†10.41.14	
25516	†10.41.15	
25540	†10.41.16	
25554	†10.41.17	
25571	†10.41.18	
25591	†10.41.19	
25620	†10.41.20	
25638	†10.41.21	
25666	†10.41.22	
25684	†10.41.23	
25694	†10.41.24	
25721	†10.41.25	
25738	†10.41.26	
25760	†10.41.27	
25785	†10.41.28	
25798	†10.41.29	
25808	†10.41.30	
25829	†10.41.31	
25848	†10.41.32	
25872	†10.41.33	
25885	†10.41.34	
25907	†10.41.35	
25932	†10.41.36	
25958	†10.41.37	
25970	†10.41.38	
25987	†10.41.39	
26006	†10.41.40	
26028	†10.41.41	
26041	†10.41.42	
26069	†10.41.43	
26091	†10.41.44	
26110	†10.41.45	
26129	†10.41.46	
26151	†10.41.47	
26162	†10.41.48	
26196	†10.41.49	
26215	†10.41.50	
26238	†10.41.51	
26262	†10.41.52	
26278	†10.41.53	
26290	†10.41.54	
26315	†10.41.55	
26344	†10.41.56	
26364	†10.41.57	
26382	†10.42.1	
26397	†10.42.2	
26416	†10.42.3	
26427	†10.42.4	
26445	†10.42.5	
26461	†10.42.6	
26486	†10.42.7	
26514	†10.42.8	
26525	†10.42.9	
26544	†10.42.10	
26555	†10.42.11	
26568	†10.42.12	
26579	†10.42.13	
26605	†10.42.14	
26618	†10.42.15	
26638	†10.42.16	
26672	†10.42.17	
26679	†10.42.18	
26695	†10.42.19	
26715	†10.42.20	
26736	†10.42.21	
26774	†10.42.22	
26797	†10.42.23	
26811	†10.42.24	
26836	†10.42.25	
